id,predictor_run_name,predictor_run_dir,prediction_path,direction,heads_mode,los_mode,detach,lambda_joint,lambda_los,lambda_entropy,seed,fold,split,n_los_bins,resolved_los_bins,head,n_rows,num_classes,unique_true_classes,unique_pred_classes,coverage_ratio,acc,V_oracle,V_mid,V_full,dV_LOS,dV_D,abs_dV_D,dV_total,js_LOS,js_D,js_total,support_min,support_max,downstream_valid_auc,downstream_test_auc,downstream_test_acc,downstream_test_f1,downstream_test_precision,downstream_test_recall,downstream_test_loss,downstream_best_epoch,downstream_fold,downstream_status
9,20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,D_TO_LOS,all,coarse,F,0.0,1.0,0.3,1,0,test,6,coarse6,SERVICES_D,209121,8,8,8,1.0,0.9832345866747003,0.329919284977539,0.4913000867557378,0.4974588546685877,0.1613808017781988,0.006158767912849916,0.006158767912849916,0.16753956969104872,0.06398474645568061,0.0007635100137718124,0.07725753579559351,757.0,116501.0,0.8854453665701589,0.8866914793046519,0.7989681468290442,0.7655460319985931,0.7942293156326293,0.738862306423976,0.4105903873122848,29.0,0,fold0_only
9,20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,D_TO_LOS,all,coarse,F,0.0,1.0,0.3,1,0,test,6,coarse6,EMPLOY_D,209121,6,6,5,1.0,0.7866928715910884,0.0983365085821176,0.11279664010271848,0.1439645895638874,0.014460131520600883,0.031167949461168937,0.031167949461168937,0.04562808098176982,0.007403169174080909,0.002648268635175376,0.0131596200738658,757.0,116501.0,0.8854453665701589,0.8866914793046519,0.7989681468290442,0.7655460319985931,0.7942293156326293,0.738862306423976,0.4105903873122848,29.0,0,fold0_only
9,20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,D_TO_LOS,all,coarse,F,0.0,1.0,0.3,1,0,test,6,coarse6,LIVARAG_D,209121,5,5,4,1.0,0.8508566810602474,0.10973344324103859,0.17265531282386615,0.2025034869741105,0.06292186958282756,0.02984817415024435,0.02984817415024435,0.0927700437330719,0.013484654942792072,0.0009128624277575506,0.016787155531888018,757.0,116501.0,0.8854453665701589,0.8866914793046519,0.7989681468290442,0.7655460319985931,0.7942293156326293,0.738862306423976,0.4105903873122848,29.0,0,fold0_only
9,20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,D_TO_LOS,all,coarse,F,0.0,1.0,0.3,1,0,test,6,coarse6,ARRESTS_D,209121,5,5,4,1.0,0.875890034955839,0.04477954347239896,0.07603225456852106,0.09508701012132498,0.0312527110961221,0.01905475555280392,0.01905475555280392,0.05030746664892602,0.008429348404188419,0.005241732138781308,0.01790196668246394,757.0,116501.0,0.8854453665701589,0.8866914793046519,0.7989681468290442,0.7655460319985931,0.7942293156326293,0.738862306423976,0.4105903873122848,29.0,0,fold0_only
9,20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,D_TO_LOS,all,coarse,F,0.0,1.0,0.3,1,0,test,6,coarse6,DETNLF_D,209121,6,6,6,1.0,0.8934635928481597,0.05406939209231595,0.09053458758022945,0.11253964778529223,0.0364651954879135,0.02200506020506278,0.02200506020506278,0.05847025569297628,0.004246944569867273,0.004296188706297422,0.007963397796640967,757.0,116501.0,0.8854453665701589,0.8866914793046519,0.7989681468290442,0.7655460319985931,0.7942293156326293,0.738862306423976,0.4105903873122848,29.0,0,fold0_only
9,20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,D_TO_LOS,all,coarse,F,0.0,1.0,0.3,1,0,test,6,coarse6,SUB1_D,209121,20,20,20,1.0,0.8833259213565352,0.10262428840474314,0.15625697429485058,0.19245397667121192,0.053632685890107445,0.03619700237636134,0.03619700237636134,0.08982968826646878,0.017447393050494118,0.004007341125273775,0.02317422885664057,757.0,116501.0,0.8854453665701589,0.8866914793046519,0.7989681468290442,0.7655460319985931,0.7942293156326293,0.738862306423976,0.4105903873122848,29.0,0,fold0_only
9,20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,D_TO_LOS,all,coarse,F,0.0,1.0,0.3,1,0,test,6,coarse6,SUB2_D,209121,20,20,20,1.0,0.9053323195661842,0.06162133375161781,0.11499917572087613,0.1239500782193676,0.05337784196925832,0.008950902498491467,0.008950902498491467,0.06232874446774979,0.015478644182570002,0.0011161175153552732,0.017856736194285072,757.0,116501.0,0.8854453665701589,0.8866914793046519,0.7989681468290442,0.7655460319985931,0.7942293156326293,0.738862306423976,0.4105903873122848,29.0,0,fold0_only
9,20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,D_TO_LOS,all,coarse,F,0.0,1.0,0.3,1,0,test,6,coarse6,SUB3_D,209121,20,20,20,1.0,0.9598414315157253,0.06588710047055456,0.11131901981904638,0.11201363577073518,0.04543191934849182,0.0006946159516888067,0.0006946159516888067,0.04612653530018063,0.00820806234488499,0.0004200517580734556,0.00857097052507992,757.0,116501.0,0.8854453665701589,0.8866914793046519,0.7989681468290442,0.7655460319985931,0.7942293156326293,0.738862306423976,0.4105903873122848,29.0,0,fold0_only
9,20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,D_TO_LOS,all,coarse,F,0.0,1.0,0.3,1,0,test,6,coarse6,FREQ1_D,209121,4,4,4,1.0,0.8068008473563153,0.17299642901499207,0.1991393169281012,0.21817766369563307,0.02614288791310912,0.019038346767531883,0.019038346767531883,0.045181234680641,0.010806432036871696,0.005972561075946605,0.017204326638585194,757.0,116501.0,0.8854453665701589,0.8866914793046519,0.7989681468290442,0.7655460319985931,0.7942293156326293,0.738862306423976,0.4105903873122848,29.0,0,fold0_only
9,20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,D_TO_LOS,all,coarse,F,0.0,1.0,0.3,1,0,test,6,coarse6,FREQ2_D,209121,4,4,4,1.0,0.9520229914738357,0.04882262659245347,0.07991346791482604,0.08750708951299868,0.031090841322372567,0.007593621598172645,0.007593621598172645,0.03868446292054521,0.0033815830319728255,0.0003802652193628889,0.003953479803458802,757.0,116501.0,0.8854453665701589,0.8866914793046519,0.7989681468290442,0.7655460319985931,0.7942293156326293,0.738862306423976,0.4105903873122848,29.0,0,fold0_only
9,20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,D_TO_LOS,all,coarse,F,0.0,1.0,0.3,1,0,test,6,coarse6,FREQ3_D,209121,4,4,4,1.0,0.9556237776215684,0.057713737340296604,0.06776871328809622,0.07667698754700468,0.010054975947799617,0.008908274258908458,0.008908274258908458,0.018963250206708075,0.0028466236140106444,0.0007220845160909906,0.0040708358170143,757.0,116501.0,0.8854453665701589,0.8866914793046519,0.7989681468290442,0.7655460319985931,0.7942293156326293,0.738862306423976,0.4105903873122848,29.0,0,fold0_only
9,20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260516-125415__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,D_TO_LOS,all,coarse,F,0.0,1.0,0.3,1,0,test,6,coarse6,FREQ_ATND_SELF_HELP_D,209121,6,6,6,1.0,0.7582165349247565,0.10441569247866507,0.14803526974217254,0.2059408360972861,0.04361957726350747,0.05790556635511357,0.05790556635511357,0.10152514361862104,0.013413905984163336,0.017758269538979143,0.038334521010780984,757.0,116501.0,0.8854453665701589,0.8866914793046519,0.7989681468290442,0.7655460319985931,0.7942293156326293,0.738862306423976,0.4105903873122848,29.0,0,fold0_only
22,20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,LOS_TO_D,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,SERVICES_D,209121,8,8,8,1.0,0.9838466725006096,0.3299268883853193,0.48652548608363066,0.4940051474192874,0.15659859769831136,0.007479661335656751,0.007479661335656751,0.1640782590339681,0.06402837416944791,0.0006549058383812632,0.07482292722031574,1282.0,117103.0,0.8845166582443578,0.8866689350205103,0.7992876838235294,0.7666583187244345,0.7926909266675873,0.7422812065565291,0.4100164365715076,40.0,0,fold0_only
22,20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,LOS_TO_D,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,EMPLOY_D,209121,5,5,5,1.0,0.7870419517886774,0.10994064929597652,0.12089719568850436,0.12764864340925489,0.010956546392527841,0.0067514477207505225,0.0067514477207505225,0.017707994113278364,0.006454720817837053,0.00252960145720822,0.012421379200676305,1282.0,117103.0,0.8845166582443578,0.8866689350205103,0.7992876838235294,0.7666583187244345,0.7926909266675873,0.7422812065565291,0.4100164365715076,40.0,0,fold0_only
22,20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,LOS_TO_D,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,LIVARAG_D,209121,4,4,4,1.0,0.8521860549633944,0.12670364338700812,0.18978523358809388,0.19441892337399963,0.06308159020108575,0.0046336897859057535,0.0046336897859057535,0.0677152799869915,0.013807493367637855,0.0008116196908051931,0.016847042976519674,1282.0,117103.0,0.8845166582443578,0.8866689350205103,0.7992876838235294,0.7666583187244345,0.7926909266675873,0.7422812065565291,0.4100164365715076,40.0,0,fold0_only
22,20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,LOS_TO_D,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,ARRESTS_D,209121,4,4,4,1.0,0.876234333232913,0.05168785777960615,0.07967678284994446,0.07593322116277028,0.027988925070338316,-0.003743561687174185,0.003743561687174185,0.02424536338316413,0.005761905279317613,0.005397600248327237,0.012520910735519494,1282.0,117103.0,0.8845166582443578,0.8866689350205103,0.7992876838235294,0.7666583187244345,0.7926909266675873,0.7422812065565291,0.4100164365715076,40.0,0,fold0_only
22,20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,LOS_TO_D,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,DETNLF_D,209121,6,6,6,1.0,0.8936931250328757,0.05406939209231595,0.08880874465995833,0.10782547328711961,0.034739352567642386,0.019016728627161278,0.019016728627161278,0.053756081194803663,0.0037222533714122994,0.002489163158804311,0.006423949520486586,1282.0,117103.0,0.8845166582443578,0.8866689350205103,0.7992876838235294,0.7666583187244345,0.7926909266675873,0.7422812065565291,0.4100164365715076,40.0,0,fold0_only
22,20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,LOS_TO_D,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,SUB1_D,209121,20,20,20,1.0,0.8844592365185706,0.10262428840474314,0.15349344393635347,0.18768137207596033,0.05086915553161034,0.03418792813960686,0.03418792813960686,0.0850570836712172,0.018437632875339227,0.004030624486568957,0.02404547002456527,1282.0,117103.0,0.8845166582443578,0.8866689350205103,0.7992876838235294,0.7666583187244345,0.7926909266675873,0.7422812065565291,0.4100164365715076,40.0,0,fold0_only
22,20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,LOS_TO_D,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,SUB2_D,209121,20,20,20,1.0,0.9066856030719057,0.06162133375161781,0.10558880736435385,0.11304197308723461,0.043967473612736035,0.007453165722880767,0.007453165722880767,0.0514206393356168,0.009267215072001135,0.0010921712840986297,0.01157359838545501,1282.0,117103.0,0.8845166582443578,0.8866689350205103,0.7992876838235294,0.7666583187244345,0.7926909266675873,0.7422812065565291,0.4100164365715076,40.0,0,fold0_only
22,20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,LOS_TO_D,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,SUB3_D,209121,20,20,20,1.0,0.9599992348927177,0.06588710047055456,0.10504158160378778,0.10719229209518119,0.03915448113323322,0.002150710491393412,0.002150710491393412,0.04130519162462663,0.0066885364956629275,0.0004884050209108548,0.007649211620835746,1282.0,117103.0,0.8845166582443578,0.8866689350205103,0.7992876838235294,0.7666583187244345,0.7926909266675873,0.7422812065565291,0.4100164365715076,40.0,0,fold0_only
22,20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,LOS_TO_D,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,FREQ1_D,209121,4,4,4,1.0,0.8071881829180235,0.17299642901499207,0.19412687021629577,0.211973441293044,0.021130441201303696,0.017846571076748224,0.017846571076748224,0.03897701227805192,0.010369211526294499,0.004128139014034005,0.016483878655764526,1282.0,117103.0,0.8845166582443578,0.8866689350205103,0.7992876838235294,0.7666583187244345,0.7926909266675873,0.7422812065565291,0.4100164365715076,40.0,0,fold0_only
22,20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,LOS_TO_D,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,FREQ2_D,209121,4,4,4,1.0,0.9525537846509915,0.04882262659245347,0.07561876445561115,0.0842364895044248,0.026796137863157682,0.008617725048813654,0.008617725048813654,0.035413862911971336,0.0017412097407981952,0.0003494853139471822,0.002232874264583019,1282.0,117103.0,0.8845166582443578,0.8866689350205103,0.7992876838235294,0.7666583187244345,0.7926909266675873,0.7422812065565291,0.4100164365715076,40.0,0,fold0_only
22,20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,LOS_TO_D,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,FREQ3_D,209121,4,4,4,1.0,0.9560398047063662,0.057713737340296604,0.06047799929704184,0.06904439063039207,0.0027642619567452356,0.008566391333350229,0.008566391333350229,0.011330653290095465,0.0012420494032922284,0.0005686963721940157,0.0022405733155672,1282.0,117103.0,0.8845166582443578,0.8866689350205103,0.7992876838235294,0.7666583187244345,0.7926909266675873,0.7422812065565291,0.4100164365715076,40.0,0,fold0_only
