run_name,run_type,epoch,train_loss,valid_loss,train_struct_loss,valid_struct_loss,lambda_struct,risk_head_set,resolved_risk_heads,stopgrad_los,loss_type,valid_struct_FREQ_ATND_SELF_HELP_D,valid_struct_SUB1_D,valid_struct_FREQ2_D,valid_struct_EMPLOY_D,valid_struct_FREQ1_D,valid_struct_DETNLF_D,train_struct_FREQ_ATND_SELF_HELP_D,train_struct_SUB1_D,train_struct_FREQ2_D,train_struct_EMPLOY_D,train_struct_FREQ1_D,train_struct_DETNLF_D
struct_top6_l001,struct_dvD_top6_lambda001,1,8.894731409505967,7.080503402499978,0.0021581830368873904,0.0007407963532236738,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0009788236564234618,0.0016609025865989746,0.00019171489725731006,0.00054103450664349,0.0005026172586623793,0.0005696851178339401,0.0017694791929213994,0.0047777150682848666,0.002308852262445859,0.0007985988712530885,0.0005894167011278231,0.002705035749019162
struct_top6_l001,struct_dvD_top6_lambda001,2,7.670475354982079,6.885823280439464,0.0008021114078532464,0.000659143505190764,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0008395549047144489,0.0014223651447837506,0.0001674310163444724,0.00045873441785753387,0.0005467834131078743,0.0005199920387144004,0.0010178315788926663,0.0019381740844729484,0.00020669752303054988,0.0005768364446439674,0.00046504948978433666,0.0006080791849979155
struct_top6_l001,struct_dvD_top6_lambda001,3,7.459767255214376,6.777681394454536,0.000754132062665864,0.0006009227913428406,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0009925531355852108,0.0012619340922598035,0.00012089853971868693,0.000369261001175859,0.00036515863908005133,0.0004957312252906518,0.0010475360953549153,0.0017186842080864654,0.0001665363945886976,0.0005578150655869358,0.0004344372213581831,0.0005997832591223948
struct_top6_l001,struct_dvD_top6_lambda001,4,7.328978794430374,6.722434358859281,0.000718074120405459,0.0005934229654627382,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0009997229424514595,0.0012413825644308342,0.0001143406078122223,0.00040391906798195625,0.0002824745190766674,0.0005186979849545132,0.0010072507696541843,0.0016055431418812945,0.00015474590101861594,0.0005259937990408491,0.000447715485930163,0.0005671955135466964
struct_top6_l001,struct_dvD_top6_lambda001,5,7.235341754528361,6.6709515151627565,0.0006969134288120677,0.0005719237472251092,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0009188871323921367,0.0011541271067455137,0.00011036932326099246,0.0003867302993216355,0.00034736948599932085,0.0005140590208845316,0.000986590711371877,0.0015265054162645097,0.0001421214452533471,0.0005346734541398367,0.0004158736536604202,0.0005757157677088874
struct_top6_l001,struct_dvD_top6_lambda001,6,7.172044448349454,6.654861432696701,0.0006881675515347908,0.0005672982984132757,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0008762986016077408,0.0011935516323578125,0.0001100276129847871,0.0004038653013920155,0.00029380651913933593,0.0005262400212680597,0.0009776743649493865,0.001492638882396982,0.00014466601224122407,0.0005251047338888467,0.00040955492322859965,0.0005793662753061353
struct_top6_l001,struct_dvD_top6_lambda001,7,7.118397275789069,6.618029878773821,0.0006773410963216036,0.000565555120749963,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0009167788931010547,0.0011134621777482024,0.0001223492793734303,0.00040203401829017786,0.000356465215616381,0.00048224103034670476,0.0009666895447472439,0.0014653017494369325,0.00013945882370668906,0.0005150904800607225,0.0004098420237882438,0.0005676638446098093
struct_top6_l001,struct_dvD_top6_lambda001,8,7.075303785297849,6.600918109263849,0.0006660794963555008,0.0005957490672173679,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0009789798166303801,0.0011079632527613585,0.0001251261406200308,0.0004525920540391288,0.0003900996075196559,0.0005197334295531752,0.0009623341932162533,0.0014397890645174369,0.00013378611663066554,0.0005165724210075846,0.0004007459387569249,0.0005432491351870624
struct_top6_l001,struct_dvD_top6_lambda001,9,7.038163452520283,6.573634738222174,0.0006604805484121994,0.0005319897745471072,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0007693407369014987,0.0010968676109802526,0.00011265337498700502,0.0004272383777638299,0.0003249102663659969,0.0004609281678071006,0.0009611996380261673,0.0014224875815946464,0.00013294805478693923,0.0004896134300364492,0.0003980887189621363,0.0005585457551823219
struct_top6_l001,struct_dvD_top6_lambda001,10,7.006537002161009,6.557867032672287,0.0006566484758927842,0.0005544629401886203,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.000865836583725134,0.0011201079394412014,0.00014245913755092578,0.00039086109369036254,0.00031359162389347757,0.0004939211526065381,0.000947169633428705,0.0013904709126234243,0.00012864533809967782,0.0005262759459166122,0.00041011837530953123,0.0005372105347680958
struct_top6_l001,struct_dvD_top6_lambda001,11,6.9813511185689805,6.5389487634011365,0.0006520147619268605,0.0005574004442661727,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0009814182511603442,0.0010927416418397098,0.00011016637333983838,0.0003726426020041407,0.00030337948999725447,0.00048405420379029636,0.0009313944248804864,0.0013917342220914205,0.00013255782552374062,0.0005081244015638247,0.0003992435181150098,0.0005490340675292628
struct_top6_l001,struct_dvD_top6_lambda001,12,6.953374250766334,6.5291293476699686,0.000651898821945347,0.0005708423431390264,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0007892454239548346,0.001118614659281533,0.0001431885349629404,0.0004389568690184948,0.00036518376099251194,0.0005698647139670857,0.0009544106897427551,0.0013858979730960303,0.00013049148773202975,0.0004983098916212789,0.0003916824536370084,0.0005506003165740141
struct_top6_l001,struct_dvD_top6_lambda001,13,6.934897848772346,6.520967181669462,0.0006362573157434156,0.0005562850546493375,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0009233022235235661,0.001074038950059939,9.535290537481602e-05,0.00039373586492862876,0.000354657382859182,0.0004966228901581634,0.000914043198037789,0.0013417056024741005,0.00012627802556831205,0.0005002388994323547,0.0003907601301077836,0.0005445179247110842
struct_top6_l001,struct_dvD_top6_lambda001,14,6.91625359627085,6.5149208996274055,0.0006369008480610193,0.0005824038408559943,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0009430320503578923,0.0011172589037990318,0.0001173478993957669,0.000495030699095394,0.00036084804298231214,0.0004609053337160464,0.0009269642423783106,0.001364216744943005,0.0001256323816157394,0.0004916190717083887,0.00038121616076633983,0.0005317563708884152
struct_top6_l001,struct_dvD_top6_lambda001,15,6.898719476450474,6.506946331864103,0.0006442028209617802,0.0005355762539927019,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0008038585178378901,0.0011114346877022416,9.88899936926644e-05,0.0004105551048569646,0.00028259787072241734,0.0005061212601887762,0.0009378126375241005,0.0013695211302480498,0.00012392812453806382,0.0005052873247631889,0.0003872457170198002,0.0005414218818893685
struct_top6_l001,struct_dvD_top6_lambda001,16,6.884914982209512,6.4928522066238825,0.0006312684202660195,0.00055672346887717,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0008687872037509405,0.0010757928448750578,9.67819373184893e-05,0.0004612113516820475,0.00036595457634266997,0.00047181281589565437,0.000897066121962463,0.001351313931649068,0.00012611123328697599,0.00048158498293977316,0.0003985627699876204,0.0005329713652109612
struct_top6_l001,struct_dvD_top6_lambda001,17,6.868837570925371,6.483080115887003,0.0006357561284582742,0.0005151091187278133,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0007588184447190083,0.0010688442431407374,9.601083274067212e-05,0.0003793325977813273,0.000299824535173317,0.0004878239455171476,0.0009328529034006151,0.001353519947594886,0.00012430069101572856,0.0004833486382183998,0.0003933257641219491,0.0005271887145740238
struct_top6_l001,struct_dvD_top6_lambda001,18,6.858076878097079,6.474748558954361,0.0006337004012218357,0.0005226488491635633,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0007688586964323228,0.0010767749784655288,9.699396192745803e-05,0.0003697434422232151,0.00034992293966827284,0.0004735989999421231,0.000913012095517025,0.0013364996817021699,0.00012708249846373875,0.0004928911316752303,0.0004005819203113554,0.0005321349675913044
struct_top6_l001,struct_dvD_top6_lambda001,19,6.847340106964111,6.474541327275268,0.0006236866088621447,0.0005355701040062165,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0008512570174547648,0.00106982326929654,0.00010328180884377424,0.000363777448885664,0.00034923413871208617,0.00047604684769218667,0.0009090218329820846,0.0013191639943023793,0.00012035157596107362,0.0004862088231558627,0.0003747968585772769,0.0005325764563367723
struct_top6_l001,struct_dvD_top6_lambda001,20,6.834027179884254,6.4665663045480715,0.0006207373155304444,0.0005250401200017456,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0008172653409878834,0.0010750702197274723,9.455482308145926e-05,0.00041953605290506583,0.0002715255885033595,0.0004722886141272125,0.0009002661934556864,0.00131083006746031,0.00012644374026843526,0.00048554862157764486,0.0003745646181331046,0.0005267705487187763
struct_top6_l001,struct_dvD_top6_lambda001,21,6.8251423267049525,6.467422082883503,0.0006138427886129848,0.0005364914661286176,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.000832291159628241,0.0010615958019967165,9.158492080841657e-05,0.0004240307202503948,0.00033659955276119725,0.0004728465433683195,0.0008920936506577188,0.001308209815293811,0.0001215808971395862,0.0004784696378369058,0.00036768211947081565,0.0005150204984235034
struct_top6_l001,struct_dvD_top6_lambda001,22,6.813751746755128,6.464800335945339,0.0006236233919380455,0.000568270546847681,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.00083653594328757,0.0010913655481198717,0.00010257831834661966,0.0003972704314846768,0.00044339742953942475,0.0005384754973470123,0.0009068851649058703,0.0013166782578374386,0.00012089244554618085,0.0004944946928152178,0.00038634227331560997,0.0005164473924955803
struct_top6_l001,struct_dvD_top6_lambda001,23,6.805495557981893,6.455732223090775,0.0006198884645335957,0.0005149635176041906,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0007669898110480313,0.0010525925531385278,9.133740387795015e-05,0.0003961498109215802,0.00029279842620038367,0.0004899130546468643,0.0008823341526661961,0.0013150797555155822,0.0001224634891215845,0.0004897875483163821,0.00039133849384247405,0.0005183272411209188
struct_top6_l001,struct_dvD_top6_lambda001,24,6.799945116043091,6.448245735343443,0.0006156681659068044,0.0005245351487847574,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.000787809031370412,0.0010293779815675331,9.187592093089442e-05,0.00038274946377437496,0.000375559859761729,0.00047983854038239276,0.0008926231459904848,0.0013010984695454582,0.00012244309978253555,0.00047917769544097326,0.0003713806051581149,0.0005272858658885725
struct_top6_l001,struct_dvD_top6_lambda001,25,6.793784210441309,6.442226576148917,0.0006096508445932718,0.0005163632169335978,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0007684056917066609,0.0010672267382204055,9.507232081069485e-05,0.0003882031893109851,0.00031304907629377455,0.0004662222030290633,0.0008588512049621578,0.0013140790333219488,0.00012306171241048815,0.0004670930778239389,0.000376305119858577,0.000518514805812754
struct_top6_l001,struct_dvD_top6_lambda001,26,6.787169661543785,6.4413165171212015,0.0006147094781218425,0.0005244544804429447,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.000763322558727141,0.0010535808764996196,9.007885864358545e-05,0.0004579940716145398,0.00028949745706711907,0.0004922529739122667,0.0008778079961611593,0.0012988440407794653,0.0001235651518798627,0.0004950974724274727,0.00037749752772711924,0.0005154445738999714
struct_top6_l001,struct_dvD_top6_lambda001,27,6.778833521068643,6.4393720058126185,0.0006136772122488832,0.0005322900812201407,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0008324486814405119,0.0010725859090164646,8.77710360469758e-05,0.0003855289413952568,0.0003442628413397144,0.0004711429858975403,0.0008955185359075277,0.001294321675899432,0.00012436560515028959,0.0004820274324287178,0.0003726627276491771,0.0005131671842810571
struct_top6_l001,struct_dvD_top6_lambda001,28,6.768407710648458,6.439775287558179,0.0006047216834262261,0.0005221639109942037,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0007780923679259545,0.0010464420329048853,8.821476380986379e-05,0.000430919614208247,0.00028163483565290875,0.0005076797506846744,0.000876955774393378,0.0012839245125987788,0.00011627325693657148,0.0004762808205944341,0.00036974129911993817,0.0005051543345846292
struct_top6_l001,struct_dvD_top6_lambda001,29,6.763948066518941,6.427742428735855,0.0006044277560992227,0.0005149757302656702,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0007911949726077942,0.0010333886998064748,0.00010725791469317009,0.00035791730624623597,0.00033148207609358014,0.0004686133302171467,0.0008790628765490752,0.0012709595334228585,0.0001194109762990459,0.00047476601429722047,0.0003627430932900915,0.0005196239297954289
struct_top6_l001,struct_dvD_top6_lambda001,30,6.756488026282109,6.431759646179479,0.0006091308195201077,0.0005163871047702199,0.01,new_dvD_top6,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ2_D,EMPLOY_D,FREQ1_D,DETNLF_D",True,soft_js_d,0.0008586414114021004,0.0010369312188506913,9.453766321103353e-05,0.0003713736317409929,0.0002737134753661273,0.0004631251408056347,0.0008752740376029236,0.0012810168531976979,0.00012140656358736816,0.00048185835871538427,0.0003933781323596139,0.0005018508701066304
struct_robust_top3_l003,struct_robust_top3_lambda003,1,8.900095477016693,7.084026839754997,0.002412395064178064,0.0011398387275029555,0.01,new_robust_top3,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ1_D",True,soft_js_d,0.0010017901071595078,0.00175050683928346,,,0.0006672191229214199,,0.0018082334547316434,0.00479526660357572,,,0.0006336848803276143,
struct_robust_top3_l003,struct_robust_top3_lambda003,2,7.671877025464259,6.89406577381519,0.0011246927675829534,0.0010247656786088071,0.01,new_robust_top3,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ1_D",True,soft_js_d,0.0012176059952236438,0.0014078190364370789,,,0.00044887190370408205,,0.0010029314631671503,0.001911361385916505,,,0.0004597853496365333,
struct_robust_top3_l003,struct_robust_top3_lambda003,3,7.4584055045329105,6.7933622106499625,0.0010460769527868385,0.0009764771066913638,0.01,new_robust_top3,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ1_D",True,soft_js_d,0.0011409434063761675,0.0013466025659934096,,,0.00044188526826974755,,0.000985375749357253,0.001714032828429214,,,0.00043882217934895697,
struct_robust_top3_l003,struct_robust_top3_lambda003,4,7.336559934900441,6.7265776100508665,0.0010002150204712994,0.0008040083139182129,0.01,new_robust_top3,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ1_D",True,soft_js_d,0.0008166758517132337,0.001306761764288974,,,0.00028858726190423396,,0.000978579555555095,0.0015771027947183262,,,0.0004449626293985978,
struct_robust_top3_l003,struct_robust_top3_lambda003,5,7.240595873342741,6.693101756069638,0.00096047242683916,0.0007641514936256983,0.01,new_robust_top3,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ1_D",True,soft_js_d,0.0008556087683713268,0.0011265872365692545,,,0.00031025841699458166,,0.000976171951577171,0.001502331356820223,,,0.00040291388891800867,
struct_robust_top3_l003,struct_robust_top3_lambda003,6,7.173846384800902,6.648997586801512,0.0009620779703855578,0.0008972435666316556,0.01,new_robust_top3,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ1_D",True,soft_js_d,0.0008545034293217773,0.0011367749234815255,,,0.0007004522648533174,,0.0009587751087189786,0.0014904345597467309,,,0.0004370241609365688,
struct_robust_top3_l003,struct_robust_top3_lambda003,7,7.118985519496673,6.619078128709706,0.0009342703445685852,0.0007856710284730471,0.01,new_robust_top3,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ1_D",True,soft_js_d,0.0008715124049975853,0.0011040014636685747,,,0.00038149915287140844,,0.0009637734925123668,0.0014211741793279135,,,0.000417863273869777,
struct_robust_top3_l003,struct_robust_top3_lambda003,8,7.075815604914219,6.598087687011159,0.0009335054145336104,0.000751944068699665,0.01,new_robust_top3,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ1_D",True,soft_js_d,0.000805568847155899,0.0011182510184013037,,,0.00033201228340216184,,0.0009715277899535685,0.0014198295882349799,,,0.0004091587862361798,
struct_robust_top3_l003,struct_robust_top3_lambda003,9,7.03736172794202,6.57515785672249,0.0009037822528292079,0.0007731153009194505,0.01,new_robust_top3,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ1_D",True,soft_js_d,0.0008249053506740292,0.0011534916446330624,,,0.0003409488447044694,,0.0009281164251944507,0.001379346303920018,,,0.0004038839573103018,
struct_robust_top3_l003,struct_robust_top3_lambda003,10,7.00656440498632,6.557133613376442,0.0008974723723023348,0.0007723006772287532,0.01,new_robust_top3,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ1_D",True,soft_js_d,0.0009379031714970468,0.0010729527593282726,,,0.00030604604398831725,,0.0009300871996347602,0.0013654709048943013,,,0.0003968589357175523,
struct_robust_top3_l003,struct_robust_top3_lambda003,11,6.98181470873159,6.54825419242229,0.0008901889654092166,0.000744251224613928,0.01,new_robust_top3,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ1_D",True,soft_js_d,0.0007713988768855332,0.0010878609097135518,,,0.0003734938102110007,,0.0009386577053567493,0.0013406756097037525,,,0.0003912335058292796,
struct_robust_top3_l003,struct_robust_top3_lambda003,12,6.95965788287854,6.5514473827607045,0.0008904238479062936,0.0008109419295829165,0.01,new_robust_top3,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ1_D",True,soft_js_d,0.0008414479916693147,0.0011313215139484324,,,0.0004600562119734721,,0.0009404276494491352,0.0013442338028962194,,,0.00038661001793391505,
struct_robust_top3_l003,struct_robust_top3_lambda003,13,6.936130482122438,6.531314027418784,0.0008893390455141177,0.0007904260459360282,0.01,new_robust_top3,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ1_D",True,soft_js_d,0.0010376340950467547,0.001059305309179162,,,0.0002743386860548117,,0.0009278648469112215,0.0013580739748057559,,,0.00038207823520286917,
struct_robust_top3_l003,struct_robust_top3_lambda003,14,6.917491772852906,6.515793935968242,0.0008832618419346379,0.0007223522172036043,0.01,new_robust_top3,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ1_D",True,soft_js_d,0.0008216512448489751,0.0010562079441690938,,,0.00028919740308342085,,0.000928643447402523,0.0013276608813011488,,,0.00039348112415918374,
struct_robust_top3_l003,struct_robust_top3_lambda003,15,6.900135386427608,6.508600934929804,0.0008648280669783388,0.000742487027309835,0.01,new_robust_top3,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ1_D",True,soft_js_d,0.0007878362912462529,0.0011439669699463651,,,0.0002956577584907357,,0.0009088616827968775,0.001305051680784854,,,0.0003805707721450177,
struct_robust_top3_l003,struct_robust_top3_lambda003,16,6.883911155779427,6.4965933878487405,0.0008840860317072964,0.0007158444349017473,0.01,new_robust_top3,"FREQ_ATND_SELF_HELP_D,SUB1_D,FREQ1_D",True,soft_js_d,0.0008129897431807952,0.0010378030422485407,,,0.00029674045279100877,,0.0009371447218704858,0.0013246013925901033,,,0.00039051190340848627,
